./card_dataset_resized/IMG_6039.JPG,484,381,516,450,card
./card_dataset_resized/IMG_6039.JPG,537,385,572,454,card
./card_dataset_resized/IMG_6039.JPG,622,339,655,409,card
./card_dataset_resized/IMG_6039.JPG,678,335,709,403,card
./card_dataset_resized/IMG_6040.JPG,64,171,102,229,card
./card_dataset_resized/IMG_6040.JPG,296,297,345,356,card
./card_dataset_resized/IMG_6040.JPG,349,293,388,353,card
./card_dataset_resized/IMG_6040.JPG,420,268,464,332,card
./card_dataset_resized/IMG_6040.JPG,513,321,552,389,card
./card_dataset_resized/IMG_6040.JPG,579,322,609,393,card
./card_dataset_resized/IMG_6040.JPG,658,278,701,344,card
./card_dataset_resized/IMG_6040.JPG,714,277,749,340,card
./card_dataset_resized/IMG_6041.JPG,672,378,704,447,card
./card_dataset_resized/IMG_6041.JPG,614,389,646,453,card
./card_dataset_resized/IMG_6041.JPG,531,429,565,489,card
./card_dataset_resized/IMG_6041.JPG,485,424,510,486,card
./card_dataset_resized/IMG_6041.JPG,402,369,439,434,card
./card_dataset_resized/IMG_6041.JPG,338,387,376,449,card
./card_dataset_resized/IMG_6041.JPG,299,392,337,448,card
./card_dataset_resized/IMG_6041.JPG,60,253,105,310,card
./card_dataset_resized/IMG_6042.JPG,213,476,268,515,card
./card_dataset_resized/IMG_6042.JPG,123,291,167,329,card
./card_dataset_resized/IMG_6042.JPG,335,271,382,313,card
./card_dataset_resized/IMG_6042.JPG,379,226,426,268,card
./card_dataset_resized/IMG_6042.JPG,428,213,467,273,card
./card_dataset_resized/IMG_6042.JPG,695,326,742,393,card
./card_dataset_resized/IMG_6043.JPG,740,312,779,373,card
./card_dataset_resized/IMG_6043.JPG,511,188,548,250,card
./card_dataset_resized/IMG_6043.JPG,452,197,507,241,card
./card_dataset_resized/IMG_6043.JPG,134,244,188,288,card
./card_dataset_resized/IMG_6043.JPG,404,242,456,283,card
./card_dataset_resized/IMG_6043.JPG,241,462,304,502,card
./card_dataset_resized/IMG_6044.JPG,98,406,153,454,card
./card_dataset_resized/IMG_6044.JPG,64,188,105,231,card
./card_dataset_resized/IMG_6044.JPG,314,215,360,262,card
./card_dataset_resized/IMG_6044.JPG,373,184,419,227,card
./card_dataset_resized/IMG_6044.JPG,427,180,460,241,card
./card_dataset_resized/IMG_6044.JPG,666,340,708,407,card
./card_dataset_resized/IMG_6045.JPG,158,95,192,152,card
./card_dataset_resized/IMG_6045.JPG,125,282,149,331,card
./card_dataset_resized/IMG_6045.JPG,233,441,259,475,card
./card_dataset_resized/IMG_6045.JPG,369,261,404,306,card
./card_dataset_resized/IMG_6045.JPG,416,266,446,316,card
./card_dataset_resized/IMG_6045.JPG,503,288,529,333,card
./card_dataset_resized/IMG_6045.JPG,552,268,578,321,card
./card_dataset_resized/IMG_6045.JPG,687,403,708,451,card
./card_dataset_resized/IMG_6046.JPG,552,182,577,245,card
./card_dataset_resized/IMG_6046.JPG,695,351,720,407,card
./card_dataset_resized/IMG_6046.JPG,509,210,537,270,card
./card_dataset_resized/IMG_6046.JPG,423,187,456,245,card
./card_dataset_resized/IMG_6046.JPG,377,188,411,249,card
./card_dataset_resized/IMG_6046.JPG,202,456,237,512,card
./card_dataset_resized/IMG_6046.JPG,104,222,138,287,card
./card_dataset_resized/IMG_6046.JPG,178,10,216,76,card
./card_dataset_resized/IMG_6047.JPG,204,181,240,260,card
./card_dataset_resized/IMG_6047.JPG,310,196,340,265,card
./card_dataset_resized/IMG_6047.JPG,372,172,403,244,card
./card_dataset_resized/IMG_6047.JPG,516,423,543,484,card
./card_dataset_resized/IMG_6048.JPG,357,120,387,185,card
./card_dataset_resized/IMG_6048.JPG,488,374,513,434,card
./card_dataset_resized/IMG_6048.JPG,301,141,330,206,card
./card_dataset_resized/IMG_6048.JPG,208,123,240,193,card
./card_dataset_resized/IMG_6049.JPG,174,144,206,221,card
./card_dataset_resized/IMG_6049.JPG,276,156,306,225,card
./card_dataset_resized/IMG_6049.JPG,340,128,368,203,card
./card_dataset_resized/IMG_6049.JPG,495,376,520,436,card
./card_dataset_resized/IMG_6050.JPG,283,116,314,192,card
./card_dataset_resized/IMG_6050.JPG,401,126,438,199,card
./card_dataset_resized/IMG_6050.JPG,514,412,546,476,card
./card_dataset_resized/IMG_6051.JPG,222,424,311,460,card
./card_dataset_resized/IMG_6051.JPG,567,197,665,237,card
./card_dataset_resized/IMG_6051.JPG,550,42,645,84,card
./card_dataset_resized/IMG_6052.JPG,455,53,534,84,card
./card_dataset_resized/IMG_6052.JPG,149,371,238,412,card
./card_dataset_resized/IMG_6052.JPG,475,171,556,202,card
./card_dataset_resized/IMG_6053.JPG,203,472,275,501,card
./card_dataset_resized/IMG_6053.JPG,198,375,267,416,card
./card_dataset_resized/IMG_6053.JPG,304,113,358,179,card
./card_dataset_resized/IMG_6053.JPG,619,210,675,279,card
./card_dataset_resized/IMG_6054.JPG,458,91,493,172,card
./card_dataset_resized/IMG_6054.JPG,622,407,658,493,card
./card_dataset_resized/IMG_6054.JPG,151,204,208,280,card
./card_dataset_resized/IMG_6054.JPG,66,286,138,345,card
./card_dataset_resized/IMG_6055.JPG,128,292,201,341,card
./card_dataset_resized/IMG_6055.JPG,209,209,261,268,card
./card_dataset_resized/IMG_6055.JPG,479,79,510,144,card
./card_dataset_resized/IMG_6055.JPG,701,315,743,397,card
./card_dataset_resized/IMG_6056.JPG,468,68,510,165,card
./card_dataset_resized/IMG_6056.JPG,682,358,715,436,card
./card_dataset_resized/IMG_6056.JPG,177,257,247,321,card
./card_dataset_resized/IMG_6056.JPG,128,349,204,396,card
./card_dataset_resized/IMG_6057.JPG,267,76,292,127,card
./card_dataset_resized/IMG_6057.JPG,367,293,391,346,card
./card_dataset_resized/IMG_6057.JPG,276,441,319,493,card
./card_dataset_resized/IMG_6057.JPG,523,447,545,503,card
./card_dataset_resized/IMG_6057.JPG,699,386,738,438,card
./card_dataset_resized/IMG_6058.JPG,237,74,267,121,card
./card_dataset_resized/IMG_6058.JPG,323,274,352,327,card
./card_dataset_resized/IMG_6058.JPG,212,439,262,490,card
./card_dataset_resized/IMG_6058.JPG,499,453,529,518,card
./card_dataset_resized/IMG_6058.JPG,704,391,755,447,card
./card_dataset_resized/IMG_6059.JPG,667,504,706,566,card
./card_dataset_resized/IMG_6059.JPG,436,482,463,544,card
./card_dataset_resized/IMG_6059.JPG,207,394,252,430,card
./card_dataset_resized/IMG_6059.JPG,317,274,352,329,card
./card_dataset_resized/IMG_6059.JPG,281,12,317,65,card
./card_dataset_resized/IMG_6060.JPG,101,260,192,303,card
./card_dataset_resized/IMG_6060.JPG,485,76,576,119,card
./card_dataset_resized/IMG_6060.JPG,252,493,346,548,card
./card_dataset_resized/IMG_6061.JPG,219,439,317,479,card
./card_dataset_resized/IMG_6061.JPG,168,209,235,250,card
./card_dataset_resized/IMG_6061.JPG,517,133,592,162,card
./card_dataset_resized/IMG_6062.JPG,90,364,150,392,card
./card_dataset_resized/IMG_6062.JPG,323,132,391,166,card
./card_dataset_resized/IMG_6062.JPG,228,525,295,575,card
./card_dataset_resized/IMG_6063.JPG,432,288,501,319,card
./card_dataset_resized/IMG_6063.JPG,606,44,670,76,card
./card_dataset_resized/IMG_6063.JPG,601,142,649,210,card
./card_dataset_resized/IMG_6063.JPG,631,459,675,522,card
./card_dataset_resized/IMG_6063.JPG,219,434,288,469,card
./card_dataset_resized/IMG_6063.JPG,95,514,159,562,card
./card_dataset_resized/IMG_6063.JPG,7,336,82,366,card
./card_dataset_resized/IMG_6063.JPG,238,112,306,144,card
./card_dataset_resized/IMG_6064.JPG,37,333,111,360,card
./card_dataset_resized/IMG_6064.JPG,267,129,330,160,card
./card_dataset_resized/IMG_6064.JPG,107,505,178,561,card
./card_dataset_resized/IMG_6064.JPG,242,412,314,448,card
./card_dataset_resized/IMG_6064.JPG,687,419,728,495,card
./card_dataset_resized/IMG_6064.JPG,610,128,649,186,card
./card_dataset_resized/IMG_6064.JPG,455,264,522,301,card
./card_dataset_resized/IMG_6064.JPG,600,53,658,86,card
./card_dataset_resized/IMG_6065.JPG,34,401,96,429,card
./card_dataset_resized/IMG_6065.JPG,276,329,333,359,card
./card_dataset_resized/IMG_6065.JPG,101,338,158,367,card
./card_dataset_resized/IMG_6065.JPG,235,124,300,157,card
./card_dataset_resized/IMG_6065.JPG,586,339,637,363,card
./card_dataset_resized/IMG_6065.JPG,544,460,588,493,card
./card_dataset_resized/IMG_6065.JPG,319,494,366,522,card
./card_dataset_resized/IMG_6065.JPG,476,335,530,368,card
./card_dataset_resized/IMG_6066.JPG,193,79,223,124,card
./card_dataset_resized/IMG_6066.JPG,387,21,415,80,card
./card_dataset_resized/IMG_6066.JPG,552,126,603,172,card
./card_dataset_resized/IMG_6066.JPG,460,400,501,442,card
./card_dataset_resized/IMG_6066.JPG,601,468,637,518,card
./card_dataset_resized/IMG_6066.JPG,202,215,225,260,card
./card_dataset_resized/IMG_6066.JPG,346,356,367,402,card
./card_dataset_resized/IMG_6067.JPG,243,171,267,221,card
./card_dataset_resized/IMG_6067.JPG,399,331,422,379,card
./card_dataset_resized/IMG_6067.JPG,516,374,556,417,card
./card_dataset_resized/IMG_6067.JPG,640,436,669,484,card
./card_dataset_resized/IMG_6067.JPG,607,133,652,169,card
./card_dataset_resized/IMG_6067.JPG,469,15,500,66,card
./card_dataset_resized/IMG_6067.JPG,256,30,285,80,card
./card_dataset_resized/IMG_6068.JPG,82,258,119,300,card
./card_dataset_resized/IMG_6068.JPG,146,216,175,263,card
./card_dataset_resized/IMG_6068.JPG,294,160,334,207,card
./card_dataset_resized/IMG_6068.JPG,358,214,389,267,card
./card_dataset_resized/IMG_6068.JPG,428,442,457,492,card
./card_dataset_resized/IMG_6068.JPG,535,188,558,243,card
./card_dataset_resized/IMG_6068.JPG,675,403,707,459,card
./card_dataset_resized/IMG_6069.JPG,579,227,611,286,card
./card_dataset_resized/IMG_6069.JPG,732,429,764,486,card
./card_dataset_resized/IMG_6069.JPG,383,268,411,324,card
./card_dataset_resized/IMG_6069.JPG,480,485,510,534,card
./card_dataset_resized/IMG_6069.JPG,296,210,345,260,card
./card_dataset_resized/IMG_6069.JPG,128,286,170,333,card
./card_dataset_resized/IMG_6069.JPG,64,335,108,370,card
./card_dataset_resized/IMG_6070.JPG,546,29,635,65,card
./card_dataset_resized/IMG_6070.JPG,327,474,404,514,card
./card_dataset_resized/IMG_6070.JPG,549,152,631,200,card
./card_dataset_resized/IMG_6071.JPG,256,504,352,546,card
./card_dataset_resized/IMG_6071.JPG,537,157,625,199,card
./card_dataset_resized/IMG_6071.JPG,538,44,628,73,card
./card_dataset_resized/IMG_6072.JPG,516,83,607,114,card
./card_dataset_resized/IMG_6072.JPG,514,209,600,257,card
./card_dataset_resized/IMG_6072.JPG,266,535,349,574,card
./card_dataset_resized/IMG_6073.JPG,82,129,105,191,card
./card_dataset_resized/IMG_6073.JPG,204,353,229,407,card
./card_dataset_resized/IMG_6073.JPG,338,176,368,232,card
./card_dataset_resized/IMG_6073.JPG,513,342,538,395,card
./card_dataset_resized/IMG_6073.JPG,551,153,582,214,card
./card_dataset_resized/IMG_6073.JPG,723,315,751,371,card
./card_dataset_resized/IMG_6074.JPG,78,231,104,292,card
./card_dataset_resized/IMG_6074.JPG,171,471,201,533,card
./card_dataset_resized/IMG_6074.JPG,325,289,354,347,card
./card_dataset_resized/IMG_6074.JPG,505,476,534,538,card
./card_dataset_resized/IMG_6074.JPG,544,279,573,340,card
./card_dataset_resized/IMG_6074.JPG,736,460,770,519,card
./card_dataset_resized/IMG_6075.JPG,129,535,186,560,card
./card_dataset_resized/IMG_6075.JPG,227,415,292,443,card
./card_dataset_resized/IMG_6075.JPG,232,197,296,226,card
./card_dataset_resized/IMG_6075.JPG,452,57,520,82,card
./card_dataset_resized/IMG_6076.JPG,33,210,75,275,card
./card_dataset_resized/IMG_6076.JPG,211,241,267,308,card
./card_dataset_resized/IMG_6076.JPG,434,115,485,184,card
./card_dataset_resized/IMG_6076.JPG,714,250,769,324,card
./card_dataset_resized/IMG_6077.JPG,450,106,502,176,card
./card_dataset_resized/IMG_6077.JPG,733,242,786,313,card
./card_dataset_resized/IMG_6077.JPG,234,235,283,297,card
./card_dataset_resized/IMG_6077.JPG,51,204,95,266,card
./card_dataset_resized/IMG_6078.JPG,2,250,40,306,card
./card_dataset_resized/IMG_6078.JPG,168,251,218,307,card
./card_dataset_resized/IMG_6078.JPG,373,113,425,168,card
./card_dataset_resized/IMG_6078.JPG,673,193,739,255,card
./card_dataset_resized/IMG_6079.JPG,24,355,60,401,card
./card_dataset_resized/IMG_6079.JPG,83,389,123,428,card
./card_dataset_resized/IMG_6079.JPG,222,312,250,368,card
./card_dataset_resized/IMG_6079.JPG,361,272,390,326,card
./card_dataset_resized/IMG_6079.JPG,537,406,566,463,card
./card_dataset_resized/IMG_6079.JPG,478,239,516,282,card
./card_dataset_resized/IMG_6079.JPG,692,285,735,324,card
./card_dataset_resized/IMG_6080.JPG,475,153,519,195,card
./card_dataset_resized/IMG_6080.JPG,723,182,775,219,card
./card_dataset_resized/IMG_6080.JPG,355,198,386,251,card
./card_dataset_resized/IMG_6080.JPG,558,326,597,385,card
./card_dataset_resized/IMG_6080.JPG,214,247,238,304,card
./card_dataset_resized/IMG_6080.JPG,73,336,113,382,card
./card_dataset_resized/IMG_6080.JPG,13,309,49,354,card
./card_dataset_resized/IMG_6081.JPG,646,522,667,573,card
./card_dataset_resized/IMG_6081.JPG,622,457,642,508,card
./card_dataset_resized/IMG_6081.JPG,477,427,508,484,card
./card_dataset_resized/IMG_6081.JPG,342,366,377,418,card
./card_dataset_resized/IMG_6081.JPG,290,136,326,192,card
./card_dataset_resized/IMG_6081.JPG,216,313,241,371,card
./card_dataset_resized/IMG_6081.JPG,63,121,85,180,card
./card_dataset_resized/IMG_6082.JPG,177,483,273,536,card
./card_dataset_resized/IMG_6082.JPG,168,274,255,321,card
./card_dataset_resized/IMG_6082.JPG,508,107,595,138,card
./card_dataset_resized/IMG_6083.JPG,129,277,181,306,card
./card_dataset_resized/IMG_6083.JPG,351,159,410,184,card
./card_dataset_resized/IMG_6083.JPG,130,415,189,444,card
./card_dataset_resized/IMG_6084.JPG,142,418,211,445,card
./card_dataset_resized/IMG_6084.JPG,130,266,201,304,card
./card_dataset_resized/IMG_6084.JPG,424,156,493,196,card
./card_dataset_resized/IMG_6085.JPG,198,149,233,219,card
./card_dataset_resized/IMG_6085.JPG,330,141,358,210,card
./card_dataset_resized/IMG_6085.JPG,466,145,502,221,card
./card_dataset_resized/IMG_6086.JPG,467,174,499,228,card
./card_dataset_resized/IMG_6086.JPG,356,169,386,218,card
./card_dataset_resized/IMG_6086.JPG,254,176,282,227,card
./card_dataset_resized/IMG_6086.JPG,598,390,628,457,card
./card_dataset_resized/IMG_6087.JPG,524,399,566,470,card
./card_dataset_resized/IMG_6087.JPG,431,176,462,233,card
./card_dataset_resized/IMG_6087.JPG,337,188,360,238,card
./card_dataset_resized/IMG_6087.JPG,264,207,284,253,card
./card_dataset_resized/IMG_6088.JPG,181,59,223,149,card
./card_dataset_resized/IMG_6088.JPG,347,69,389,155,card
./card_dataset_resized/IMG_6088.JPG,510,103,557,185,card
./card_dataset_resized/IMG_6088.JPG,647,440,682,526,card
./card_dataset_resized/IMG_6089.JPG,181,457,308,502,card
./card_dataset_resized/IMG_6089.JPG,593,134,730,182,card
./card_dataset_resized/IMG_6090.JPG,300,388,382,419,card
./card_dataset_resized/IMG_6090.JPG,574,141,680,183,card
./card_dataset_resized/IMG_6091.JPG,408,354,458,380,card
./card_dataset_resized/IMG_6091.JPG,564,180,634,211,card
./card_dataset_resized/IMG_6092.JPG,232,412,317,441,card
./card_dataset_resized/IMG_6092.JPG,513,215,595,243,card
./card_dataset_resized/IMG_6093.JPG,54,144,86,220,card
./card_dataset_resized/IMG_6093.JPG,257,404,289,474,card
./card_dataset_resized/IMG_6093.JPG,367,405,398,474,card
./card_dataset_resized/IMG_6093.JPG,493,397,526,470,card
./card_dataset_resized/IMG_6093.JPG,655,454,684,524,card
./card_dataset_resized/IMG_6094.JPG,649,441,672,487,card
./card_dataset_resized/IMG_6094.JPG,526,409,549,460,card
./card_dataset_resized/IMG_6094.JPG,426,418,448,468,card
./card_dataset_resized/IMG_6094.JPG,341,423,367,468,card
./card_dataset_resized/IMG_6094.JPG,151,250,183,303,card
./card_dataset_resized/IMG_6095.JPG,146,336,181,382,card
./card_dataset_resized/IMG_6095.JPG,328,475,352,513,card
./card_dataset_resized/IMG_6095.JPG,408,472,426,512,card
./card_dataset_resized/IMG_6095.JPG,498,460,522,504,card
./card_dataset_resized/IMG_6095.JPG,616,485,637,522,card
./card_dataset_resized/IMG_6096.JPG,78,54,132,134,card
./card_dataset_resized/IMG_6096.JPG,140,394,189,455,card
./card_dataset_resized/IMG_6096.JPG,299,448,337,510,card
./card_dataset_resized/IMG_6096.JPG,460,479,491,538,card
./card_dataset_resized/IMG_6096.JPG,579,465,606,530,card
./card_dataset_resized/IMG_6096.JPG,687,441,714,501,card
./card_dataset_resized/IMG_6097.JPG,182,208,229,269,card
./card_dataset_resized/IMG_6097.JPG,243,451,278,501,card
./card_dataset_resized/IMG_6097.JPG,364,463,393,511,card
./card_dataset_resized/IMG_6097.JPG,477,457,499,498,card
./card_dataset_resized/IMG_6097.JPG,551,432,573,473,card
./card_dataset_resized/IMG_6097.JPG,615,398,635,438,card
./card_dataset_resized/IMG_6098.JPG,619,395,646,430,card
./card_dataset_resized/IMG_6098.JPG,534,402,557,439,card
./card_dataset_resized/IMG_6098.JPG,448,394,475,430,card
